,TRADE_DATE_BEGIN,GEN_DAILY,CODIGO_SIC,PORCENTAJE
828,2023-03-06,5462.65,EPSG,7.609126440451849e-05
829,2023-03-07,3473.96,EPSG,4.839006871952644e-05
830,2023-03-08,7326.639999999999,EPSG,0.00010205546784742229
831,2023-03-09,7155.6,EPSG,9.967298867270877e-05
832,2023-03-10,14325.4,EPSG,0.00019954377437699455
833,2023-03-12,22709.950000000004,EPSG,0.0003163352603705885
834,2023-03-13,240.07,EPSG,3.344023476809379e-06
835,2023-03-14,11615.470000000001,EPSG,0.00016179616101210084
836,2023-03-15,12184.82,EPSG,0.00016972684692254951
837,2023-03-16,9598.39,EPSG,0.00013369951055763893
838,2023-03-17,14635.47,EPSG,0.00020386285364326807
839,2023-03-18,14401.609999999999,EPSG,0.00020060533154435257
840,2023-03-19,39168.299999999996,EPSG,0.0005455896811209763
841,2023-03-20,37209.590000000004,EPSG,0.0005183060879012435
842,2023-03-21,21681.600000000002,EPSG,0.00030201099435493917
843,2023-03-22,18377.559999999998,EPSG,0.00025598780391749475
844,2023-03-23,14895.97,EPSG,0.00020749145411691676
845,2023-03-24,306.71,EPSG,4.272276588379242e-06
846,2023-03-25,15853.01,EPSG,0.0002208224168704705
847,2023-03-26,33069.74,EPSG,0.000460640592043913
848,2023-03-27,5911.0,EPSG,8.233649673603633e-05
849,2023-03-28,13181.080000000002,EPSG,0.00018360411950557162
850,2023-03-29,3152.1099999999997,EPSG,4.390690149325451e-05
851,2023-03-30,20403.22,EPSG,0.00028420396835300815
852,2023-03-31,11683.86,EPSG,0.0001627487905184073
853,2023-01-01,43959.0,EPSG,0.0006123211064150602
854,2023-01-02,29834.62,EPSG,0.00041557741367803826
855,2023-01-03,34884.99,EPSG,0.0004859258780699813
856,2023-01-04,37513.67,EPSG,0.0005225417302506756
857,2023-01-05,32358.060000000005,EPSG,0.00045072733912611537
858,2023-01-06,27258.98,EPSG,0.00037970037519838935
859,2023-01-07,40481.12,EPSG,0.0005638764345713239
860,2023-01-08,10215.39,EPSG,0.0001422939308733443
861,2023-01-09,31302.249999999996,EPSG,0.0004360205726536276
862,2023-01-10,18332.37,EPSG,0.0002553583357585536
863,2023-01-11,28135.720000000005,EPSG,0.0003919128096677436
864,2023-01-12,23787.660000000003,EPSG,0.0003313470800114942
865,2023-01-13,48299.29000000001,EPSG,0.0006727786048786792
866,2023-01-14,25259.98,EPSG,0.00035185556772497764
867,2023-01-15,33570.86,EPSG,0.0004676208771470026
868,2023-01-16,27640.46,EPSG,0.0003850141506636005
869,2023-01-17,26594.28,EPSG,0.00037044152400900627
870,2023-01-18,27024.42,EPSG,0.0003764331025415792
871,2023-01-19,30124.470000000005,EPSG,0.00041961484111484093
872,2023-01-20,31954.459999999995,EPSG,0.0004451054460314334
873,2023-01-21,43292.91999999999,EPSG,0.0006030430326972562
874,2023-01-22,34949.8,EPSG,0.000486828640437341
875,2023-01-23,25587.269999999993,EPSG,0.00035641451071545923
876,2023-01-24,30622.860000000004,EPSG,0.0004265570990421414
877,2023-01-25,42279.77,EPSG,0.0005889304930816048
878,2023-01-26,45353.44,EPSG,0.0006317447749159228
879,2023-01-27,41219.88999999999,EPSG,0.000574167034079644
880,2023-01-28,37764.37,EPSG,0.0005260338229137995
881,2023-01-29,45884.61,EPSG,0.0006391436375400609
882,2023-01-30,40515.96,EPSG,0.0005643617337671085
883,2023-01-31,44017.32,EPSG,0.000613133467181368
884,2023-02-01,49479.58,EPSG,0.0006892192991322024
885,2023-02-02,41173.259999999995,EPSG,0.0005735175076301767
886,2023-02-03,44200.57000000001,EPSG,0.0006156860239445011
887,2023-02-04,43193.83999999999,EPSG,0.0006016629108741117
888,2023-02-05,38771.66,EPSG,0.0005400647364305042
889,2023-02-06,30643.31,EPSG,0.00042684195462634907
890,2023-02-07,39969.950000000004,EPSG,0.000556756159315604
891,2023-02-08,38979.18,EPSG,0.0005429553589652127
892,2023-02-09,35361.24,EPSG,0.0004925597397804427
893,2023-02-10,32241.210000000003,EPSG,0.0004490996924261313
894,2023-02-11,43036.21,EPSG,0.0005994672245299229
895,2023-02-12,25163.679999999993,EPSG,0.0003505141695460433
896,2023-02-13,39936.979999999996,EPSG,0.0005562969080387663
897,2023-02-14,26200.539999999997,EPSG,0.00036495697448695467
898,2023-02-15,32986.78,EPSG,0.0004594850116397138
899,2023-02-16,30600.300000000007,EPSG,0.00042624285249056557
900,2023-02-17,34733.07,EPSG,0.00048380972841947575
901,2023-02-18,35341.11,EPSG,0.0004922793415941297
902,2023-02-19,33106.21,EPSG,0.00046114859611022383
903,2023-02-20,39582.8,EPSG,0.0005513634043314463
904,2023-02-21,22906.079999999998,EPSG,0.0003190672273989827
905,2023-02-22,31218.010000000002,EPSG,0.0004348471626578497
906,2023-02-23,41189.0,EPSG,0.0005737367558891221
907,2023-02-24,39146.13,EPSG,0.0005452808670230847
908,2023-02-25,35510.68,EPSG,0.0004946413445972646
909,2023-02-26,31289.600000000006,EPSG,0.00043584436614310315
910,2023-02-27,40317.12,EPSG,0.0005615920181502935
911,2023-02-28,38959.25,EPSG,0.0005426777466525838
912,2023-03-01,32718.159999999996,EPSG,0.00045574330469448724
913,2023-03-02,20828.320000000003,EPSG,0.0002901253428687397
914,2023-03-03,40441.47000000001,EPSG,0.0005633241351134346
915,2023-03-04,35917.42999999999,EPSG,0.0005003071152024721
916,2023-03-05,37694.51,EPSG,0.0005250607172359142
917,2023-03-06,26536.420000000002,EPSG,0.0003696355707521721
918,2023-03-07,26410.08,EPSG,0.00036787573434587354
919,2023-03-08,27042.46,EPSG,0.00037668438834789254
920,2023-03-09,4324.370000000001,EPSG,6.023574291835789e-05
921,2023-03-10,37800.61,EPSG,0.0005265386232253734
922,2023-03-11,4851.700000000001,EPSG,6.758111676775969e-05
923,2023-03-12,22013.279999999995,EPSG,0.0003066310872727886
924,2023-03-13,13246.01,EPSG,0.0001845085533971417
925,2023-03-14,36683.08,EPSG,0.0005109721361339468
926,2023-03-15,32597.24,EPSG,0.0004540589654650301
927,2023-03-16,29065.98,EPSG,0.0004048707439349851
928,2023-03-17,43313.369999999995,EPSG,0.000603327888281464
929,2023-03-18,44351.229999999996,EPSG,0.0006177846225907961
930,2023-03-19,44961.81999999999,EPSG,0.0006262897556549234
931,2023-03-20,41819.07000000001,EPSG,0.0005825132330500889
932,2023-03-21,38097.37,EPSG,0.0005306723025979645
933,2023-03-22,34342.22000000001,EPSG,0.00047836543477216073
934,2023-03-23,14327.679999999998,EPSG,0.0001995755333369942
935,2023-03-24,5451.520000000001,EPSG,7.593623053399372e-05
936,2023-03-25,28461.68,EPSG,0.00039645322659822543
937,2023-03-26,38879.97,EPSG,0.0005415734263241736
938,2023-03-27,28764.86,EPSG,0.00040067633251607884
939,2023-03-28,31526.529999999995,EPSG,0.0004391446514030707
940,2023-03-29,7178.91,EPSG,9.999768225060033e-05
941,2023-03-30,44238.840000000004,EPSG,0.0006162191008739694
942,2023-03-31,26040.44,EPSG,0.000362726882602766
943,2023-01-01,41119.02999999999,EPSG,0.0005727621179807104
944,2023-01-02,25562.43,EPSG,0.0003560685052038838
945,2023-01-03,14800.54,EPSG,0.00020616217448850873
946,2023-01-04,13945.109999999999,EPSG,0.00019424657486020428
947,2023-01-05,8747.66,EPSG,0.0001218493789609128
948,2023-01-06,11718.979999999998,EPSG,0.00016323798993734984
949,2023-01-07,4909.09,EPSG,6.838052322143606e-05
950,2023-01-08,36938.15,EPSG,0.0005145251001370699
951,2023-01-09,40116.25000000001,EPSG,0.0005587940259155842
952,2023-01-10,6259.89,EPSG,8.719631408440982e-05
953,2023-01-11,11045.33,EPSG,0.00015385447090059958
954,2023-01-12,8594.71,EPSG,0.00011971888206093363
955,2023-01-13,11594.91,EPSG,0.00016150977319736676
956,2023-01-14,12684.73,EPSG,0.00017669027748984977
957,2023-01-15,52182.73000000001,EPSG,0.0007268724713792024
958,2023-01-16,12457.41,EPSG,0.00017352385346040708
959,2023-01-17,12015.389999999998,EPSG,0.00016736679403099364
960,2023-01-18,8380.48,EPSG,0.00011673479346412074
961,2023-01-19,15792.74,EPSG,0.00021998289383574188
962,2023-01-20,11717.04,EPSG,0.00016321096696261328
963,2023-01-21,13452.509999999998,EPSG,0.0001873849679760609
964,2023-01-22,39457.97,EPSG,0.0005496246012714633
965,2023-01-23,9284.12,EPSG,0.00012932192794399758
966,2023-01-24,4612.67,EPSG,6.425157983410805e-05
967,2023-01-25,17083.69,EPSG,0.0002379650119987238
968,2023-01-26,18092.449999999997,EPSG,0.0002520164016870073
969,2023-01-27,12694.68,EPSG,0.0001768288747056379
970,2023-01-28,23062.39,EPSG,0.0003212445269768562
971,2023-01-29,50377.880000000005,EPSG,0.0007017320507847116
972,2023-01-30,15092.699999999999,EPSG,0.0002102317787663636
973,2023-01-31,22071.95,EPSG,0.0003074483233180438
974,2023-02-01,20428.67,EPSG,0.00028455847077932044
975,2023-02-02,19864.600000000002,EPSG,0.0002767013319341342
976,2023-02-03,10792.6,EPSG,0.00015033410161958142
977,2023-02-04,14282.19,EPSG,0.00019894188636752677
978,2023-02-05,53949.80999999999,EPSG,0.000751486779728435
979,2023-02-06,19519.27,EPSG,0.0002718911031373392
980,2023-02-07,17281.92,EPSG,0.00024072623070080202
981,2023-02-08,9856.099999999999,EPSG,0.00013728924809339326
982,2023-02-09,13148.84,EPSG,0.00018315503666768127
983,2023-02-10,21964.1,EPSG,0.000305946040933848
984,2023-02-11,19425.52,EPSG,0.00027058522484787827
985,2023-02-12,42352.99,EPSG,0.0005899504014373844
986,2023-02-13,11997.74,EPSG,0.00016712094067836448
987,2023-02-14,6516.45,EPSG,9.07700328464801e-05
988,2023-02-15,14072.68,EPSG,0.00019602354438966058
989,2023-02-16,3080.21,EPSG,4.290537990379064e-05
990,2023-02-17,18421.89,EPSG,0.000256605292819594
991,2023-02-18,14066.75,EPSG,0.00019594094323492454
992,2023-02-19,49075.49,EPSG,0.0006835905806469943
993,2023-02-20,3069.4199999999996,EPSG,4.2755082018528945e-05
994,2023-02-21,6418.69,EPSG,8.940829778965132e-05
995,2023-02-23,24698.66,EPSG,0.0003440367346429489
996,2023-02-24,18755.26,EPSG,0.0002612489263700749
997,2023-02-25,20876.4,EPSG,0.00029079506690241736
998,2023-02-26,46349.08999999999,EPSG,0.000645613550584208
999,2023-02-27,16343.439999999999,EPSG,0.0002276537970251405
1000,2023-02-28,20775.550000000003,EPSG,0.00028939029009716796
1001,2023-03-01,10180.679999999998,EPSG,0.00014181044249545426
1002,2023-03-02,12492.999999999998,EPSG,0.00017401959968250748
1003,2023-03-03,6689.29,EPSG,9.317758488435128e-05
1004,2023-03-04,8779.58,EPSG,0.00012229400440090844
1005,2023-03-05,25789.91,EPSG,0.0003592371579322738
1006,2023-03-06,15260.3,EPSG,0.0002125663409137092
1007,2023-03-07,17288.709999999995,EPSG,0.00024082081111238
1008,2023-03-08,13370.660000000002,EPSG,0.00018624484917080893
1009,2023-03-09,5979.87,EPSG,8.329581233918483e-05
1010,2023-03-10,10520.650000000001,EPSG,0.00014654600987751323
1011,2023-03-11,1886.6499999999999,EPSG,2.627984293132176e-05
1012,2023-03-12,42442.0,EPSG,0.0005911902545205302
1013,2023-03-13,2071.56,EPSG,2.8855522446033396e-05
1014,2023-03-14,11653.029999999999,EPSG,0.00016231934808999041
1015,2023-03-15,11598.539999999999,EPSG,0.00016156033680473467
1016,2023-03-16,7243.95,EPSG,0.00010090364837269672
1017,2023-03-17,15108.73,EPSG,0.00021045506654215093
1018,2023-03-18,17830.67,EPSG,0.00024836997162177985
1019,2023-03-19,65940.5,EPSG,0.0009185095183594322
1020,2023-03-20,59619.57,EPSG,0.0008304629556266095
1021,2023-03-21,22020.13,EPSG,0.00030672650344647196
1022,2023-03-22,16339.190000000002,EPSG,0.00022759459720935165
1023,2023-03-23,17019.36,EPSG,0.00023706893572820626
1024,2023-03-24,369.62,EPSG,5.148573155739087e-06
1025,2023-03-25,22089.769999999997,EPSG,0.0003076965446633045
1026,2023-03-26,29226.079999999998,EPSG,0.00040710083581917383
1027,2023-03-27,10119.18,EPSG,0.00014095378633756795
1028,2023-03-28,21653.479999999996,EPSG,0.0003016193005149429
1029,2023-03-29,9534.99,EPSG,0.00013281638859975284
1030,2023-03-30,25373.55,EPSG,0.0003534375260965411
1031,2023-03-31,13924.519999999999,EPSG,0.0001939597691644176
1032,2023-01-01,55660.159999999996,EPSG,0.0007753108750071493
1033,2023-01-02,70615.23,EPSG,0.0009836255547977422
1034,2023-01-03,51409.17,EPSG,0.0007160972691435183
1035,2023-01-04,44576.600000000006,EPSG,0.0006209238843518182
1036,2023-01-05,60904.100000000006,EPSG,0.0008483556472443293
1037,2023-01-06,48728.67,EPSG,0.0006787595970912521
1038,2023-01-07,36334.030000000006,EPSG,0.000506110090086626
1039,2023-01-08,43276.1,EPSG,0.0006028087407204165
1040,2023-01-09,55922.66,EPSG,0.0007789673342176399
1041,2023-01-10,52753.229999999996,EPSG,0.000734819176063335
1042,2023-01-11,51127.1,EPSG,0.0007121682121930304
1043,2023-01-12,64130.8,EPSG,0.0008933015403281
1044,2023-01-13,80357.73,EPSG,0.0011193324266385194
1045,2023-01-14,72253.23,EPSG,0.001006441860271203
1046,2023-01-15,76133.73,EPSG,0.001060494774428569
1047,2023-01-16,68065.29999999999,EPSG,0.0009481066403801949
1048,2023-01-17,73522.23,EPSG,0.001024118228797346
1049,2023-01-18,35930.869999999995,EPSG,0.0005004943259140493
1050,2023-01-19,61710.0,EPSG,0.0008595813252547457
1051,2023-01-20,50713.170000000006,EPSG,0.0007064024287225606
1052,2023-01-21,57059.73,EPSG,0.0007948060011680112
1053,2023-01-22,50114.93,EPSG,0.0006980693233584316
1054,2023-01-23,56635.23,EPSG,0.0007888929842733322
1055,2023-01-24,56291.729999999996,EPSG,0.0007841082462207474
1056,2023-01-25,68797.3,EPSG,0.0009583029380643059
1057,2023-01-26,81094.37,EPSG,0.0011295933565921032
1058,2023-01-27,86627.8,EPSG,0.0012066705416934542
1059,2023-01-28,83887.3,EPSG,0.001168497107535933
1060,2023-01-29,79241.73,EPSG,0.0011037872514807767
1061,2023-01-30,82951.3,EPSG,0.0011554592186939555
1062,2023-01-31,88217.8,EPSG,0.0012288182374827112
1063,2023-02-01,87481.3,EPSG,0.0012185592576407062
1064,2023-02-02,71795.87,EPSG,0.0010000711243302127
1065,2023-02-03,49672.3,EPSG,0.0006919037670142814
1066,2023-02-04,64576.3,EPSG,0.0008995070739596182
1067,2023-02-05,64411.229999999996,EPSG,0.0008972077531143774
1068,2023-02-06,62620.229999999996,EPSG,0.0008722602542725163
1069,2023-02-07,65765.73,EPSG,0.0009160750826405085
1070,2023-02-08,82654.3,EPSG,0.0011513221962729432
1071,2023-02-09,76288.23,EPSG,0.0010626468618496004
1072,2023-02-10,70135.3,EPSG,0.0009769404330114918
1073,2023-02-11,61732.229999999996,EPSG,0.0008598909751147426
1074,2023-02-12,47555.6,EPSG,0.0006624194728777278
1075,2023-02-13,69221.87,EPSG,0.0009642169300147742
1076,2023-02-14,53983.3,EPSG,0.0007519532742768516
1077,2023-02-15,64864.3,EPSG,0.0009035187320648421
1078,2023-02-16,32738.67,EPSG,0.0004560289960408002
1079,2023-02-17,68741.67,EPSG,0.0009575280472990502
1080,2023-02-18,56896.3,EPSG,0.0007925295244869809
1081,2023-02-19,61210.17,EPSG,0.0008526190090369191
1082,2023-02-20,40310.6,EPSG,0.000561501198668189
1083,2023-02-21,42200.2,EPSG,0.0005878221332363525
1084,2023-02-22,31736.6,EPSG,0.00044207079382725266
1085,2023-02-23,77977.37,EPSG,0.001086175515224107
1086,2023-02-24,78102.77,EPSG,0.00108792225802409
1087,2023-02-25,68129.8,EPSG,0.0009490050846433443
1088,2023-02-26,76574.8,EPSG,0.0010666386009579826
1089,2023-02-27,76364.87,EPSG,0.0010637144086453794
1090,2023-02-28,87709.37,EPSG,0.0012217361286964645
1091,2023-03-01,66193.3,EPSG,0.0009220308626962399
1092,2023-03-02,49469.33,EPSG,0.000689076523105888
1093,2023-03-03,65996.2,EPSG,0.0009192853841804771
1094,2023-03-04,50113.3,EPSG,0.0006980466184879055
1095,2023-03-05,55624.5,EPSG,0.0007748141537292594
1096,2023-03-06,61073.869999999995,EPSG,0.0008507204361211481
1097,2023-03-07,38662.03,EPSG,0.0005385376597705191
1098,2023-03-08,33805.3,EPSG,0.0004708864782796023
1099,2023-03-09,20420.8,EPSG,0.00028444884664984786
1100,2023-03-10,74878.3,EPSG,0.001043007427431898
1101,2023-03-11,27427.17,EPSG,0.00038204315567310325
1102,2023-03-12,47495.73,EPSG,0.0006615855215903676
1103,2023-03-13,35816.93,EPSG,0.0004989072136761701
1104,2023-03-14,67007.87,EPSG,0.0009333773083308655
1105,2023-03-15,49279.030000000006,EPSG,0.0006864257642953877
1106,2023-03-16,55865.93,EPSG,0.0007781771211471213
1107,2023-03-17,81178.43,EPSG,0.0011307642593015653
1108,2023-03-18,65112.0,EPSG,0.000906969036622703
1109,2023-03-19,73207.43,EPSG,0.0010197332636184414
1110,2023-03-20,79928.87,EPSG,0.001113358677697525
1111,2023-03-21,71248.43,EPSG,0.0009924456308818663
1112,2023-03-22,70655.93,EPSG,0.0009841924800924734
1113,2023-03-23,47227.369999999995,EPSG,0.0006578474362809304
1114,2023-03-24,41258.67,EPSG,0.0005747072149870072
1115,2023-03-25,54379.03,EPSG,0.0007574655432420608
1116,2023-03-26,56933.799999999996,EPSG,0.0007930518758027651
1117,2023-03-27,64124.799999999996,EPSG,0.0008932179641175744
1118,2023-03-28,64622.869999999995,EPSG,0.0009001557646469801
1119,2023-03-29,34445.729999999996,EPSG,0.0004798072636974096
1120,2023-03-30,71356.43,EPSG,0.0009939500026713254
1121,2023-03-31,54971.8,EPSG,0.0007657224549609274
1122,2023-01-01,395614.05,ENDG,0.009544711568818942
1123,2023-01-02,440820.8699999999,ENDG,0.010635385820260503
1124,2023-01-03,359157.1600000001,ENDG,0.008665140937426657
1125,2023-01-04,456590.01000000007,ENDG,0.011015837154049905
1126,2023-01-05,434160.2900000001,ENDG,0.010474690529026429
1127,2023-01-06,381271.37,ENDG,0.009198675466906312
1128,2023-01-07,393588.64,ENDG,0.00949584587696952
1129,2023-01-08,284706.26,ENDG,0.006868914624081662
1130,2023-01-09,357319.43000000005,ENDG,0.008620803273505557
1131,2023-01-10,206872.2,ENDG,0.004991065106527501
1132,2023-01-11,297515.76,ENDG,0.007177960733138674
1133,2023-01-12,370696.99,ENDG,0.008943554580479029
1134,2023-01-13,433201.91000000003,ENDG,0.01045156834549092
1135,2023-01-14,426738.97000000003,ENDG,0.010295641380342483
1136,2023-01-16,458696.25000000006,ENDG,0.011066652976427066
1137,2023-01-17,457763.09,ENDG,0.011044139258707588
1138,2023-01-18,446573.63,ENDG,0.010774178754749661
1139,2023-01-19,474792.26000000007,ENDG,0.01145499048076703
1140,2023-01-20,487597.91,ENDG,0.011763943703488128
1141,2023-01-21,473173.61,ENDG,0.011415938411254156
1142,2023-01-22,465580.56,ENDG,0.0112327460494621
1143,2023-01-23,447127.24,ENDG,0.010787535327327439
1144,2023-01-24,402905.51,ENDG,0.009720627673455723
1145,2023-01-25,458123.97,ENDG,0.011052845965435914
1146,2023-01-26,466960.57000000007,ENDG,0.011266040613727667
1147,2023-01-27,480744.81,ENDG,0.011598603612932008
1148,2023-01-28,482530.51999999996,ENDG,0.011641686225633845
1149,2023-01-29,485775.48,ENDG,0.011719975172278574
1150,2023-01-30,472580.43,ENDG,0.011401627160153766
1151,2023-01-31,484450.08999999997,ENDG,0.011687998387666912
1152,2023-02-01,483896.4,ENDG,0.011674639884983455
1153,2023-02-02,485734.34,ENDG,0.011718982615431969
1154,2023-02-03,463677.72000000003,ENDG,0.011186837520779635
1155,2023-02-04,429923.33999999997,ENDG,0.010372468513196837
1156,2023-02-05,436991.0,ENDG,0.010542985147190194
1157,2023-02-06,442502.05,ENDG,0.010675946508626522
1158,2023-02-07,441228.54,ENDG,0.01064522139754918
1159,2023-02-08,467812.86,ENDG,0.011286603235866562
1160,2023-02-09,484673.8899999999,ENDG,0.011693397858310337
1161,2023-02-10,493234.65,ENDG,0.011899937502212982
1162,2023-02-11,477633.16000000003,ENDG,0.01152353094614195
1163,2023-02-12,485607.45000000007,ENDG,0.011715921226558224
1164,2023-02-13,471678.52999999997,ENDG,0.011379867631229255
1165,2023-02-14,475218.7899999999,ENDG,0.011465281080470065
1166,2023-02-15,493086.92,ENDG,0.011896373320809258
1167,2023-02-16,511973.5200000001,ENDG,0.012352037495313821
1168,2023-02-17,498014.55,ENDG,0.012015258904038316
1169,2023-02-18,541594.72,ENDG,0.013066688075398878
1170,2023-02-20,511825.0899999999,ENDG,0.012348456425485382
1171,2023-02-21,523920.41000000003,ENDG,0.012640271998599049
1172,2023-02-22,515415.48,ENDG,0.012435079327198739
1173,2023-02-23,525088.42,ENDG,0.01266845178280918
1174,2023-02-24,548567.91,ENDG,0.013234925495845835
1175,2023-02-25,517036.38999999996,ENDG,0.012474185922197106
1176,2023-02-26,491568.08,ENDG,0.011859729299397014
1177,2023-02-27,434094.33,ENDG,0.010473099156892197
1178,2023-02-28,452198.24999999994,ENDG,0.010909880142463796
1179,2023-03-01,420728.85,ENDG,0.010150639295876597
1180,2023-03-02,512646.43,ENDG,0.01236827233798883
1181,2023-03-03,478314.65,ENDG,0.01153997279265128
1182,2023-03-04,476158.89999999997,ENDG,0.011487962476120607
1183,2023-03-05,428996.89,ENDG,0.01035011668309138
1184,2023-03-06,463509.98,ENDG,0.011182790571692375
1185,2023-03-07,498348.4,ENDG,0.012023313476309574
1186,2023-03-08,294317.3,ENDG,0.007100793660421199
1187,2023-03-09,270478.52,ENDG,0.006525651601506635
1188,2023-03-10,505595.98000000004,ENDG,0.012198170917980165
1189,2023-03-11,342124.12,ENDG,0.008254196346504882
1190,2023-03-12,440529.17,ENDG,0.010628348172420081
1191,2023-03-13,305050.2,ENDG,0.0073597390512559705
1192,2023-03-14,336464.72,ENDG,0.0081176558453458
1193,2023-03-15,388111.08,ENDG,0.009363692506024025
1194,2023-03-16,271455.76,ENDG,0.006549228807456505
1195,2023-03-17,324910.33,ENDG,0.007838890923059432
1196,2023-03-18,452060.12,ENDG,0.010906547573741831
1197,2023-03-19,507928.43000000005,ENDG,0.0122544443554344
1198,2023-03-20,515421.32,ENDG,0.012435220224913474
1199,2023-03-21,535575.53,ENDG,0.01292146716520138
1200,2023-03-22,576122.53,ENDG,0.013899717103445234
1201,2023-03-23,542162.46,ENDG,0.013080385552892615
1202,2023-03-24,559804.27,ENDG,0.013506017524259421
1203,2023-03-25,523703.69,ENDG,0.012635043342308416
1204,2023-03-26,525428.28,ENDG,0.012676651354269744
1205,2023-03-27,487934.98,ENDG,0.011772075962513057
1206,2023-03-28,521512.7,ENDG,0.012582182814225133
1207,2023-03-29,444823.04,ENDG,0.01073194345844191
1208,2023-03-30,491400.5299999999,ENDG,0.011855686934310748
1209,2023-03-31,527016.35,ENDG,0.01271496564088594
1210,2023-01-01,64861.06,EPSG,0.0009034736009111582
1211,2023-01-02,25521.7,EPSG,0.00035550116202809985
1212,2023-01-03,74262.96,EPSG,0.0010344361298677714
1213,2023-01-04,78463.44000000002,EPSG,0.0010929461633324622
1214,2023-01-05,80488.09,EPSG,0.00112114825910587
1215,2023-01-06,74513.52,EPSG,0.0010379262724193163
1216,2023-01-07,75576.23999999999,EPSG,0.0010527292908275921
1217,2023-01-08,54628.57,EPSG,0.0007609414778378163
1218,2023-01-09,75108.09999999999,EPSG,0.0010462083962950244
1219,2023-01-10,36413.869999999995,EPSG,0.0005072222108613518
1220,2023-01-11,30619.31,EPSG,0.0004265076497842471
1221,2023-01-12,73223.15000000002,EPSG,0.0010199522332900186
1222,2023-01-13,66869.86,EPSG,0.0009314549161950949
1223,2023-01-14,81576.44,EPSG,0.0011363082872267744
1224,2023-01-15,87957.37000000001,EPSG,0.001225190612064852
1225,2023-01-16,83831.77,EPSG,0.0011677236097075196
1226,2023-01-17,72252.73,EPSG,0.0010064348955869926
1227,2023-01-18,67595.77,EPSG,0.0009415663840255223
1228,2023-01-19,81981.51,EPSG,0.001141950656493035
1229,2023-01-20,87663.61,EPSG,0.0012210987207975236
1230,2023-01-21,86822.79000000001,EPSG,0.0012093866292418487
1231,2023-01-22,79642.95,EPSG,0.0011093759926786167
1232,2023-01-23,79720.56999999998,EPSG,0.0011104571902554481
1233,2023-01-24,70191.95000000001,EPSG,0.000977729531732537
1234,2023-01-25,81962.64999999998,EPSG,0.0011416879486046163
1235,2023-01-26,87941.67,EPSG,0.0012249719209806436
1236,2023-01-27,88402.47,EPSG,0.0012313905739490018
1237,2023-01-28,86801.18999999999,EPSG,0.0012090857548839567
1238,2023-01-29,491.90999999999997,EPSG,6.851995619932943e-06
1239,2023-01-30,87523.2,EPSG,0.0012191428981775426
1240,2023-01-31,85027.11,EPSG,0.0011843739409557776
1241,2023-02-01,91417.69,EPSG,0.001273390684199117
1242,2023-02-02,90620.07,EPSG,0.0012622803413592258
1243,2023-02-03,87670.95000000001,EPSG,0.0012212009623617332
1244,2023-02-04,84638.31,EPSG,0.0011789582025137253
1245,2023-02-05,68580.86999999998,EPSG,0.0009552882048569667
1246,2023-02-06,83549.53,EPSG,0.0011637921847644
1247,2023-02-07,87537.03000000001,EPSG,0.0012193355413428041
1248,2023-02-08,88399.59,EPSG,0.0012313504573679495
1249,2023-02-09,89254.94999999998,EPSG,0.0012432650819404643
1250,2023-02-10,89750.31,EPSG,0.0012501651338814495
1251,2023-02-11,85379.90999999999,EPSG,0.0011892882221346767
1252,2023-02-12,84579.26999999999,EPSG,0.0011781358126021543
1253,2023-02-13,82518.49,EPSG,0.0011494304487476986
1254,2023-02-14,82931.91,EPSG,0.001155189128240274
1255,2023-02-15,87512.55,EPSG,0.00121899455040386
1256,2023-02-16,88108.71,EPSG,0.0012272986826816735
1257,2023-02-17,84697.35,EPSG,0.0011797805924252964
1258,2023-02-18,91703.09,EPSG,0.0012773661259464465
1259,2023-02-19,93085.34999999999,EPSG,0.0012966201347399421
1260,2023-02-20,92770.12999999999,EPSG,0.001292229319226301
1261,2023-02-21,91880.20999999999,EPSG,0.0012798332956811592
1262,2023-02-22,85189.97,EPSG,0.0011866424778968082
1263,2023-02-23,87311.09,EPSG,0.001216188339841782
1264,2023-02-24,81325.01,EPSG,0.0011328060261247032
1265,2023-02-25,79090.13000000002,EPSG,0.0011016755592281663
1266,2023-02-26,90837.64999999998,EPSG,0.0012653110933402484
1267,2023-02-27,89292.53000000001,EPSG,0.0012437885476057227
1268,2023-02-28,85211.70999999998,EPSG,0.0011869453023662785
1269,2023-03-01,84907.73,EPSG,0.0011827110529536887
1270,2023-03-02,86641.48999999999,EPSG,0.0012068612347471365
1271,2023-03-03,80985.03,EPSG,0.0011280703194489602
1272,2023-03-04,72420.05,EPSG,0.0010087655575111805
1273,2023-03-05,71624.03,EPSG,0.0009976775016607626
1274,2023-03-06,56459.090000000004,EPSG,0.000786439465319672
1275,2023-03-07,70795.73,EPSG,0.0009861398057977176
1276,2023-03-08,50387.91,EPSG,0.0007018717623499734
1277,2023-03-09,89691.26999999999,EPSG,0.0012493427439698786
1278,2023-03-10,72459.07,EPSG,0.0010093090814669646
1279,2023-03-11,77622.77,EPSG,0.0010812361611820503
1280,2023-03-12,64056.83,EPSG,0.0008922711849460047
1281,2023-03-13,48154.75,EPSG,0.0006707652539671198
1282,2023-03-14,60809.770000000004,EPSG,0.0008470416899211842
1283,2023-03-15,67558.75,EPSG,0.0009410507188065799
1284,2023-03-16,68406.90999999999,EPSG,0.0009528650519264642
1285,2023-03-17,56055.17,EPSG,0.0007808131148270954
